store,name,sales,price
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 星云紫 全网通(8G RAM+128G ROM) 全网通(6G RAM+64G ROM),2717,1399.00
OPPO京东自营官方旗舰店,OPPOReno3 12GB+128GB,161,3699.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 晨曦白 全网通(8G RAM+256G ROM) 全网通(8G RAM+256G ROM),75,2299.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 秘境黑套装 全网通(8G RAM+128G ROM) 全网通(8G RAM+256G ROM),7,2499.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 晨曦白套装 全网通(8G RAM+256G ROM) 全网通(8G RAM+256G ROM),7,2499.00
掌视界数码旗舰店,华为（HUAWEI）荣耀20i 全网通（6G+64G）,3316,999.00
掌视界数码旗舰店,Apple iPhone XR (A2108) 苹果移动联通电信4G手机 双卡双待 白色 128GB 64GB,9,4558.00
掌视界数码旗舰店,Apple iPhone XR (A2108) 苹果移动联通电信4G手机 双卡双待 红色 64GB 64GB,1,4558.00
掌视界数码旗舰店,华为（HUAWEI）荣耀20i 全网通（6G+64G）,1205,999.00
掌视界数码旗舰店,华为（HUAWEI）荣耀20i 全网通（6G+64G）,413,999.00
OPPO官方直营旗舰店,OPPO K3【到手价1299起】千元高通骁龙710 升降摄像头光感屏下指纹解锁全面屏智能拍照手机 星云紫套装 全网通(8G RAM+128G ROM) 全网通(8G RAM+256G ROM),17,2499.00
